iteration soc penalty solar load
2865 0.4728059217674498 0.5 0 4.930517228859085
2866 0.4728059217674498 0.5 0 4.905999059017195
2867 0.4728059217674498 0.5 0 4.881502933479668
2868 0.4728059217674498 0.5 0 4.857030222801736
2869 0.4728059217674498 0.5 0 4.832582296228557
2870 0.4728059217674498 0.5 0 4.8081605216186265
2871 0.4728059217674498 0.5 0 4.783766265367237
2872 0.4728059217674498 0.5 0 4.759400892330046
2873 0.4728059217674498 0.5 0 4.735065765746684
2874 0.4728059217674498 0.5 0 4.710762247164501
2875 0.4728059217674498 0.5 0 4.686491696362381
2876 0.4728059217674498 0.5 0 4.662255471274674
2877 0.4728059217674498 0.5 0 4.638054927915201
2878 0.4728059217674498 0.5 0 4.613891420301397
2879 0.4728059217674498 0.5 0 4.589766300378546
2880 0.4728059217674498 0.5 0 4.565680917944163
2881 0.4728059217674498 0.5 0 4.541636620572436
2882 0.4728059217674498 0.5 0 4.517634753538859
2883 0.4728059217674498 0.5 0 4.49367665974495
2884 0.4728059217674498 0.5 0 4.469763679643123
2885 0.4728059217674498 0.5 0 4.445897151161683
2886 0.4728059217674498 0.5 0 4.4220784096299735
2887 0.4728059217674498 0.5 0 4.398308787703665
2888 0.4728059217674498 0.5 0 4.374589615290191
2889 0.4728059217674498 0.5 0 4.350922219474342
2890 0.4728059217674498 0.5 0 4.327307924444016
2891 0.4728059217674498 0.5 0 4.3037480514161235
2892 0.4728059217674498 0.5 0 4.2802439185626735
2893 0.4728059217674498 0.5 0 4.25679684093702
2894 0.4728059217674498 0.5 0 4.233408130400283
2895 0.4728059217674498 0.5 0 4.210079095547949
2896 0.4728059217674498 0.5 0 4.186811041636661
2897 0.4728059217674498 0.5 0 4.163605270511185
2898 0.4728059217674498 0.5 0 4.140463080531569
2899 0.4728059217674498 0.5 0 4.11738576650051
2900 0.4728059217674498 0.5 0 4.094374619590898
2901 0.4728059217674498 0.5 0 4.071430927273582
2902 0.4728059217674498 0.5 0 4.048555973245337
2903 0.4728059217674498 0.5 0 4.025751037357037
2904 0.4728059217674498 0.5 0 4.003017395542052
2905 0.4728059217674498 0.5 0 3.980356319744855
2906 0.4728059217674498 0.5 0 3.9577690778498593
2907 0.4728059217674498 0.5 0 3.935256933610482
2908 0.4728059217674498 0.5 0 3.912821146578435
2909 0.4728059217674498 0.5 0 3.8904629720332506
2910 0.4728059217674498 0.5 0 3.8681836609120586
2911 0.4728059217674498 0.5 0 3.8459844597395847
2912 0.4728059217674498 0.5 0 3.823866610558412
2913 0.4728059217674498 0.5 0 3.801831350859496
2914 0.4728059217674498 0.5 0 3.7798799135129144
2915 0.4728059217674498 0.5 0 3.758013526698897
2916 0.4728059217674498 0.5 0 3.7362334138391047
2917 0.4728059217674498 0.5 0 3.714540793528186
2918 0.4728059217674498 0.5 0 3.6929368794655892
2919 0.4728059217674498 0.5 0 3.6714228803876554
2920 0.4728059217674498 0.5 0 3.6499999999999995
2921 0.4728059217674498 0.5 0 3.6286694369101546
2922 0.4728059217674498 0.5 0 3.60743238456051
2923 0.4728059217674498 0.5 0 3.5862900311615435
2924 0.4728059217674498 0.5 0 3.5652435596253342
2925 0.4728059217674498 0.5 0 3.54429414749939
2926 0.4728059217674498 0.5 0 3.523442966900749
2927 0.4728059217674498 0.5 0 3.502691184450411
2928 0.4728059217674498 0.5 0 3.482039961208062
2929 0.4728059217674498 0.5 0 3.4614904526071117
2930 0.4728059217674498 0.5 0 3.4410438083900483
2931 0.4728059217674498 0.5 0 3.420701172544109
2932 0.4728059217674498 0.5 0 3.4004636832372768
2933 0.4728059217674498 0.5 0 3.380332472754602
2934 0.4728059217674498 0.5 0 3.360308667434839
2935 0.4728059217674498 0.5 0 3.340393387607444
2936 0.4728059217674498 0.5 0 3.320587747529885
2937 0.4728059217674498 0.5 0 3.3008928553252948
2938 0.4728059217674498 0.5 0 3.2813098129204796
2939 0.4728059217674498 0.5 0 3.2618397159842614
2940 0.4728059217674498 0.5 0 3.24248365386618
2941 0.4728059217674498 0.5 0 3.223242709535537
2942 0.4728059217674498 0.5 0 3.2041179595208105
2943 0.4728059217674498 0.5 0 3.1851104738494205
2944 0.4728059217674498 0.5 0 3.166221315987862
2945 0.4728059217674498 0.5 0 3.1474515427822016
2946 0.4728059217674498 0.5 0 3.1288022043989487
2947 0.4728059217674498 0.5 0 3.110274344266302
2948 0.4728059217674498 0.5 0 3.091868999015769
2949 0.4728059217674498 0.5 0 3.0735871984241547
2950 0.4728059217674498 0.5 0 3.0554299653559656
2951 0.4728059217674498 0.5 0 3.0373983157061675
2952 0.4728059217674498 0.5 0 3.0194932583433465
2953 0.4728059217674498 0.5 0 3.0017157950532702
2954 0.4728059217674498 0.5 0 2.984066920482828
2955 0.4728059217674498 0.5 0 2.9665476220843936
2956 0.4728059217674498 0.5 0 2.949158880060563
2957 0.4728059217674498 0.5 0 2.9319016673093206
2958 0.4728059217674498 0.5 0 2.9147769493696085
2959 0.4728059217674498 0.5 0 2.8977856843672942
2960 0.4728059217674498 0.5 0 2.880928822961574
2961 0.4728059217674498 0.5 0 2.8642073082917765
2962 0.4728059217674498 0.5 0 2.8476220759245985
2963 0.4728059217674498 0.5 0 2.831174053801762
2964 0.4728059217674498 0.5 0 2.8148641621880843
2965 0.4728059217674498 0.5 0 2.7986933136200047
2966 0.4728059217674498 0.5 0 2.7826624128545205
2967 0.4728059217674498 0.5 0 2.7667723568185636
2968 0.4728059217674498 0.5 0 2.751024034558822
2969 0.4728059217674498 0.5 0 2.7354183271919963
2970 0.4728059217674498 0.5 0 2.7199561078555017
2971 0.4728059217674498 0.5 0 2.704638241658616
2972 0.4728059217674498 0.5 0 2.689465585634074
2973 0.4728059217674498 0.5 0 2.674438988690123
2974 0.4728059217674498 0.5 0 2.6595592915630197
2975 0.4728059217674498 0.5 0 2.6448273267699953
2976 0.4728059217674498 0.5 0 2.630243918562674
2977 0.4728059217674498 0.5 0 2.6158098828809577
2978 0.4728059217674498 0.5 0 2.6015260273073775
2979 0.4728059217674498 0.5 0 2.5873931510218977
2980 0.4728059217674498 0.5 0 2.5734120447572164
2981 0.4728059217674498 0.5 0 2.559583490754518
2982 0.4728059217674498 0.5 0 2.5459082627197014
2983 0.4728059217674498 0.5 0 2.532387125780101
2984 0.4728059217674498 0.5 0 2.519020836441671
2985 0.4728059217674498 0.5 0 2.5058101425466623
2986 0.4728059217674498 0.5 0 2.4927557832317797
2987 0.4728059217674498 0.5 0 2.4798584888868263
2988 0.4728059217674498 0.5 0 2.467118981113842
2989 0.4728059217674498 0.5 0 2.4545379726867242
2990 0.4728059217674498 0.5 0 2.442116167511353
2991 0.4728059217674498 0.5 0 2.4298542605862052
2992 0.4728059217674498 0.5 0 2.4177529379634715
2993 0.4728059217674498 0.5 0 2.4058128767106712
2994 0.4728059217674498 0.5 0 2.394034744872765
2995 0.4728059217674498 0.5 0 2.3824192014347876
2996 0.4728059217674498 0.5 0 2.3709668962849717
2997 0.4728059217674498 0.5 0 2.359678470178386
2998 0.4728059217674498 0.5 0 2.348554554701089
2999 0.4728059217674498 0.5 0 2.3375957722347867
3000 0.4728059217674498 0.5 0 2.3268027359220174
3001 0.4728059217674498 0.5 0 2.3161760496318387
3002 0.4728059217674498 0.5 0 2.305716307926046
3003 0.4728059217674498 0.5 0 2.295424096025908
3004 0.4728059217674498 0.5 0 2.2852999897794177
3005 0.4728059217674498 0.5 0 2.2753445556290783
3006 0.4728059217674498 0.5 0 2.2655583505802133
3007 0.4728059217674498 0.5 0 2.255941922169793
3008 0.4728059217674498 0.5 0 2.246495808435811
3009 0.4728059217674498 0.5 0 2.237220537887172
3010 0.4728059217674498 0.5 0 2.228116629474126
3011 0.4728059217674498 0.5 0 2.2191845925592344
3012 0.4728059217674498 0.5 0 2.210424926888867
3013 0.4728059217674498 0.5 0 2.201838122565246
3014 0.4728059217674498 0.5 0 2.1934246600190193
3015 0.4728059217674498 0.5 0 2.185185009982387
3016 0.4728059217674498 0.5 0 2.1771196334627585
3017 0.4728059217674498 0.5 0 2.169228981716961
3018 0.4728059217674498 0.5 0 2.1615134962259934
3019 0.4728059217674498 0.5 0 2.1539736086703236
3020 0.4728059217674498 0.5 0 2.1466097409057356
3021 0.4728059217674498 0.5 0 2.1394223049397296
3022 0.4728059217674498 0.5 0 2.132411702908466
3023 0.4728059217674498 0.5 0 2.1255783270542707
3024 0.4728059217674498 0.5 0 2.1189225597036843
3025 0.4728059217674498 0.5 0 2.112444773246075
3026 0.4728059217674498 0.5 0 2.1061453301128004
3027 0.4728059217674498 0.5 0 2.1000245827569333
3028 0.4728059217674498 0.5 0 2.0940828736335377
3029 0.4728059217674498 0.5 0 2.0883205351805105
3030 0.4728059217674498 0 0 2.082737889799982
3031 0.4721116758041831 0 0 2.0773352498402784
3032 0.471419230720903 0 0 2.0721129175784414
3033 0.47072852641504354 0 0 2.067071185203323
3034 0.4700395026866424 0 0 2.0622103347992304
3035 0.46935209924170934 0 0 2.0575306383301486
3036 0.4686662556955993 0 0 2.053032357624522
3037 0.46798191157639113 0 0 2.0487157443606048
3038 0.4672990063282709 0 0 2.0445810400523796
3039 0.46661747931492015 0 0 2.0406284760360456
3040 0.4659372698229081 0 0 2.0368582734570757
3041 0.4652583170650891 0 0 2.033270643257842
3042 0.4645805601840031 0 0 2.0298657861658156
3043 0.4639039382552812 0 0 2.026643892682332
3044 0.4632283902910538 0 0 2.023605143071937
3045 0.4625538552433631 0 0 2.0207497073522993
3046 0.46188027200757903 0 0 2.0180777452846983
3047 0.46120757942581747 0 0 2.0155894063650828
3048 0.46053571629036244 0 0 2.013284829815711
3049 0.45986462134709055 0 0 2.011164144577359
3050 0.4591942332988981 0 0 2.0092274693021057
3051 0.4585244908091307 0 0 2.007474912346695
3052 0.45785533250501514 0 0 2.005906571766474
3053 0.457186696981093 0 0 2.0045225353099063
3054 0.45651852280265637 0 0 2.003322880413662
3055 0.45585074850918517 0 0 2.002307674198285
3056 0.4551833126177857 0 0 2.001476973464439
3057 0.4545161536266309 0 0 2.0008308246897286
3058 0.453849210018401 0 0 2.0003692640260975
3059 0.4531824202637256 0 0 2.00009231729781
3060 0.4525157228246264 0.5 0 2.0
3061 0.4525157228246264 0.5 0 2.0000657967613855
3062 0.4525157228246264 0.5 0 2.0002631798301853
3063 0.4525157228246264 0.5 0 2.0005921275611223
3064 0.4525157228246264 0.5 0 2.00105260388137
3065 0.4525157228246264 0.5 0 2.0016445582945113
3066 0.4525157228246264 0.5 0 2.002367925886074
3067 0.4525157228246264 0.5 0 2.00322262733065
3068 0.4525157228246264 0.5 0 2.004208568900595
3069 0.4525157228246264 0.5 0 2.005325642476304
3070 0.4525157228246264 0.5 0 2.006573725558072
3071 0.4525157228246264 0.5 0 2.0079526812795243
3072 0.4525157228246264 0.5 0 2.0094623584226268
3073 0.4525157228246264 0.5 0 2.0111025914342675
3074 0.4525157228246264 0.5 0 2.0128732004444143
3075 0.4525157228246264 0.5 0 2.0147739912858347
3076 0.4525157228246264 0.5 0 2.016804755515394
3077 0.4525157228246264 0.5 0 2.01896527043691
3078 0.4525157228246264 0.5 0 2.0212552991255737
3079 0.4525157228246264 0.5 0 2.023674590453934
3080 0.4525157228246264 0.5 0 2.0262228791194334
3081 0.4525157228246264 0.5 0 2.028899885673503
3082 0.4525157228246264 0.5 0 2.0317053165522077
3083 0.4525157228246264 0.5 0 2.0346388641084365
3084 0.4525157228246264 0.5 0 2.037700206645643
3085 0.4525157228246264 0.5 0 2.040889008453118
3086 0.4525157228246264 0.5 0 2.0442049198428105
3087 0.4525157228246264 0.5 0 2.0476475771876683
3088 0.4525157228246264 0.5 0 2.0512166029615195
3089 0.4525157228246264 0.5 0 2.0549116057804677
3090 0.4525157228246264 0.5 0 2.0587321804458156
3091 0.4525157228246264 0.5 0 2.062677907988497
3092 0.4525157228246264 0.5 0 2.066748355715023
3093 0.4525157228246264 0.5 0 2.0709430772549293
3094 0.4525157228246264 0.5 0 2.0752616126097303
3095 0.4525157228246264 0.5 0 2.079703488203358
3096 0.4525157228246264 0.5 0 2.0842682169340985
3097 0.4525157228246264 0.5 0 2.0889552982280066
3098 0.4525157228246264 0.5 0 2.093764218093799
3099 0.4525157228246264 0.5 0 2.0986944491792228
3100 0.4525157228246264 0.5 0 2.1037454508288786
3101 0.4525157228246264 0.5 0 2.1089166691435177
3102 0.4525157228246264 0.5 0 2.1142075370407767
3103 0.4525157228246264 0.5 0 2.119617474317368
3104 0.4525157228246264 0.5 0 2.125145887712705
3105 0.4525157228246264 0.5 0 2.1307921709739586
3106 0.4525157228246264 0.5 0 2.1365557049225425
3107 0.4525157228246264 0.5 0 2.1424358575220093
3108 0.4525157228246264 0.5 0 2.1484319839473636
3109 0.4525157228246264 0.5 0 2.154543426655773
3110 0.4525157228246264 0.5 0 2.1607695154586737
3111 0.4525157228246264 0.5 0 2.1671095675952676
3112 0.4525157228246264 0.5 0 2.1735628878073925
3113 0.4525157228246264 0.5 0 2.1801287684157633
3114 0.4525157228246264 0.5 0 2.1868064893975823
3115 0.4525157228246264 0.5 0 2.193595318465491
3116 0.4525157228246264 0.5 0 2.200494511147881
3117 0.4525157228246264 0.5 0 2.2075033108705258
3118 0.4525157228246264 0.5 0 2.2146209490395554
3119 0.4525157228246264 0.5 0 2.2218466451257353
3120 0.4525157228246264 0.5 0 2.2291796067500633
3121 0.4525157228246264 0.5 0 2.2366190297706625
3122 0.4525157228246264 0.5 0 2.2441640983709643
3123 0.4525157228246264 0.5 0 2.2518139851491714
3124 0.4525157228246264 0.5 0 2.2595678512089923
3125 0.4525157228246264 0.5 0 2.267424846251635
3126 0.4525157228246264 0.5 0 2.2753841086690527
3127 0.4525157228246264 0.5 0 2.2834447656384294
3128 0.4525157228246264 0.5 0 2.2916059332178924
3129 0.4525157228246264 0.5 0 2.2998667164434488
3130 0.4525157228246264 0.5 0 2.308226209427127
3131 0.4525157228246264 0.5 0 2.316683495456319
3132 0.4525157228246264 0.5 0 2.3252376470943066
3133 0.4525157228246264 0.5 0 2.3338877262819655
3134 0.4525157228246264 0.5 0 2.342632784440636
3135 0.4525157228246264 0.5 0 2.351471862576143
3136 0.4525157228246264 0.5 0 2.3604039913839614
3137 0.4525157228246264 0.5 0 2.369428191355512
3138 0.4525157228246264 0.5 0 2.3785434728855734
3139 0.4525157228246264 0.5 0 2.3877488363808075
3140 0.4525157228246264 0.5 0 2.39704327236937
3141 0.4525157228246264 0.5 0 2.406425761611618
3142 0.4525157228246264 0.5 0 2.4158952752118736
3143 0.4525157228246264 0.5 0 2.4254507747312597
3144 0.4525157228246264 0.5 0 2.4350912123015727
3145 0.4525157228246264 0.5 0 2.444815530740195
3146 0.4525157228246264 0.5 0 2.4546226636660275
3147 0.4525157228246264 0.5 0 2.4645115356164284
3148 0.4525157228246264 0.5 0 2.4744810621651503
3149 0.4525157228246264 0.5 0 2.4845301500412615
3150 0.4525157228246264 0.5 0 2.4946576972490324
3151 0.4525157228246264 0.5 0 2.5048625931887853
3152 0.4525157228246264 0.5 0 2.515143718778682
3153 0.4525157228246264 0.5 0 2.525499946577443
3154 0.4525157228246264 0.5 0 2.535930140907987
3155 0.4525157228246264 0.5 0 2.5464331579819675
3156 0.4525157228246264 0.5 0 2.5570078460252037
3157 0.4525157228246264 0.5 0 2.567653045403987
3158 0.4525157228246264 0.5 0 2.578367588752244
3159 0.4525157228246264 0.5 0 2.589150301099555
3160 0.4525157228246264 0.5 0 2.6000000000000005
3161 0.4525157228246264 0.5 0 2.610915495661831
3162 0.4525157228246264 0.5 0 2.621895591077942
3163 0.4525157228246264 0.5 0 2.6329390821571357
3164 0.4525157228246264 0.5 0 2.6440447578561663
3165 0.4525157228246264 0.5 0 2.655211400312544
3166 0.4525157228246264 0.5 0 2.666437784978087
3167 0.4525157228246264 0.5 0 2.6777226807532073
3168 0.4525157228246264 0.5 0 2.689064850121913
3169 0.4525157228246264 0.5 0 2.700463049287519
3170 0.4525157228246264 0.5 0 2.71191602830904
3171 0.4525157228246264 0.5 0 2.7234225312382634
3172 0.4525157228246264 0.5 0 2.734981296257476
3173 0.4525157228246264 0.5 0 2.74659105581784
3174 0.4525157228246264 0.5 0 2.758250536778387
3175 0.4525157228246264 0.5 0 2.76995846054564
3176 0.4525157228246264 0.5 0 2.7817135432138222
3177 0.4525157228246264 0.5 0 2.793514495705651
3178 0.4525157228246264 0.5 0 2.8053600239137
3179 0.4525157228246264 0.5 0 2.8172488288423163
3180 0.4525157228246264 0.5 0 2.8291796067500634
3181 0.4525157228246264 0.5 0 2.841151049292696
3182 0.4525157228246264 0.5 0 2.8531618436666344
3183 0.4525157228246264 0.5 0 2.8652106727529247
3184 0.4525157228246264 0.5 0 2.8772962152616812
3185 0.4525157228246264 0.5 0 2.8894171458769753
3186 0.4525157228246264 0.5 0 2.901572135402174
3187 0.4525157228246264 0.5 0 2.913759850905703
3188 0.4525157228246264 0.5 0 2.9259789558672136
3189 0.4525157228246264 0.5 0 2.9382281103241494
3190 0.4525157228246264 0.5 0 2.950505971018689
3191 0.4525157228246264 0.5 0 2.962811191545049
3192 0.4525157228246264 0.5 0 2.975142422497131
3193 0.4525157228246264 0.5 0 2.9874983116165
3194 0.4525157228246264 0.5 0 2.9998775039406773
3195 0.4525157228246264 0.5 0 3.012278641951723
3196 0.4525157228246264 0.5 0 3.0247003657251064
3197 0.4525157228246264 0.5 0 3.037141313078835
3198 0.4525157228246264 0.5 0 3.049600119722835
3199 0.4525157228246264 0.5 0 3.0620754194085604
3200 0.4525157228246264 0.5 0 3.074565844078816
3201 0.4525157228246264 0.5 0 3.087070024017783
3202 0.4525157228246264 0.5 0 3.0995865880012214
3203 0.4525157228246264 0.5 0 3.1121141634468428
3204 0.4525157228246264 0.5 0 3.1246513765648247
3205 0.4525157228246264 0.5 0 3.1371968525084677
3206 0.4525157228246264 0.5 0 3.149749215524961
3207 0.4525157228246264 0.5 0 3.1623070891062466
3208 0.4525157228246264 0.5 0 3.1748690961399717
3209 0.4525157228246264 0.5 0 3.1874338590605054
3210 0.4525157228246264 0.5 0 3.2
3211 0.4525157228246264 0.5 0 3.2125661409394954
3212 0.4525157228246264 0.5 0 3.2251309038600287
3213 0.4525157228246264 0.5 0 3.2376929108937538
3214 0.4525157228246264 0.5 0 3.25025078447504
3215 0.4525157228246264 0.5 0 3.2628031474915327
3216 0.4525157228246264 0.5 0 3.275348623435176
3217 0.4525157228246264 0.5 0 3.287885836553158
3218 0.4525157228246264 0.5 0 3.3004134119987794
3219 0.4525157228246264 0.5 0 3.3129299759822177
3220 0.4525157228246264 0.5 0 3.325434155921185
3221 0.4525157228246264 0.5 0 3.3379245805914404
3222 0.4525157228246264 0.5 0 3.3503998802771653
3223 0.4525157228246264 0.5 0 3.3628586869211654
3224 0.4525157228246264 0.5 0 3.375299634274894
3225 0.4525157228246264 0.5 0 3.3877213580482772
3226 0.4525157228246264 0.5 0 3.400122496059323
3227 0.4525157228246264 0.5 0 3.4125016883835
3228 0.4525157228246264 0.5 0 3.42485757750287
3229 0.4525157228246264 0.5 0 3.4371888084549513
3230 0.4525157228246264 0.5 0 3.449494028981311
3231 0.4525157228246264 0.5 0 3.461771889675851
3232 0.4525157228246264 0.5 0 3.474021044132787
3233 0.4525157228246264 0.5 0 3.486240149094298
3234 0.4525157228246264 0.5 0 3.4984278645978266
3235 0.4525157228246264 0.5 0 3.510582854123025
3236 0.4525157228246264 0.5 0 3.5227037847383196
3237 0.4525157228246264 0.5 0 3.5347893272470756
3238 0.4525157228246264 0.5 0 3.546838156333366
3239 0.4525157228246264 0.5 0 3.5588489507073042
3240 0.4525157228246264 0.5 0 3.570820393249937
3241 0.4525157228246264 0.5 0 3.5827511711576845
3242 0.4525157228246264 0.5 0 3.5946399760863
3243 0.4525157228246264 0.5 0 3.6064855042943496
3244 0.4525157228246264 0.5 0 3.6182864567861786
3245 0.4525157228246264 0.5 0 3.6300415394543606
3246 0.4525157228246264 0.5 0 3.641749463221614
3247 0.4525157228246264 0.5 0 3.6534089441821607
3248 0.4525157228246264 0.5 0 3.6650187037425246
3249 0.4525157228246264 0.5 0 3.676577468761737
3250 0.4525157228246264 0.5 0 3.688083971690961
3251 0.4525157228246264 0.5 0 3.699536950712482
3252 0.4525157228246264 0.5 0 3.710935149878088
3253 0.4525157228246264 0.5 0 3.7222773192467935
3254 0.4525157228246264 0.5 0 3.733562215021913
3255 0.4525157228246264 0.5 0 3.7447885996874564
3256 0.4525157228246264 0.5 0 3.7559552421438345
3257 0.4525157228246264 0.5 0 3.767060917842865
3258 0.4525157228246264 0.5 0 3.778104408922059
3259 0.4525157228246264 0.5 0 3.7890845043381693
3260 0.4525157228246264 0.5 0 3.8000000000000003
3261 0.4525157228246264 0.5 0 3.810849698900446
3262 0.4525157228246264 0.5 0 3.821632411247756
3263 0.4525157228246264 0.5 0 3.832346954596014
3264 0.4525157228246264 0.5 0 3.842992153974796
3265 0.4525157228246264 0.5 0 3.853566842018033
3266 0.4525157228246264 0.5 0 3.8640698590920133
3267 0.4525157228246264 0.5 0 3.8745000534225573
3268 0.4525157228246264 0.5 0 3.8848562812213183
3269 0.4525157228246264 0.5 0 3.895137406811215
3270 0.4525157228246264 0.5 0 3.905342302750968
3271 0.4525157228246264 0.5 0 3.9154698499587393
3272 0.4525157228246264 0.5 0 3.92551893783485
3273 0.4525157228246264 0.5 0 3.935488464383572
3274 0.4525157228246264 0.5 0 3.945377336333973
3275 0.4525157228246264 0.5 0 3.9551844692598053
3276 0.4525157228246264 0.5 0 3.9649087876984277
3277 0.4525157228246264 0.5 0 3.974549225268741
3278 0.4525157228246264 0.5 0 3.9841047247881267
3279 0.4525157228246264 0.5 0 3.9935742383883825
3280 0.4525157228246264 0.5 0 4.002956727630631
3281 0.4525157228246264 0.5 0 4.012251163619194
3282 0.4525157228246264 0.5 0 4.021456527114427
3283 0.4525157228246264 0.5 0 4.030571808644488
3284 0.4525157228246264 0.5 0 4.039596008616039
3285 0.4525157228246264 0.5 0 4.048528137423857
3286 0.4525157228246264 0.5 0 4.057367215559364
3287 0.4525157228246264 0.5 0 4.066112273718035
3288 0.4525157228246264 0.5 0 4.074762352905694
3289 0.4525157228246264 0.5 0 4.0833165045436814
3290 0.4525157228246264 0.5 0 4.091773790572873
3291 0.4525157228246264 0.5 0 4.100133283556552
3292 0.4525157228246264 0.5 0 4.1083940667821075
3293 0.4525157228246264 0.5 0 4.116555234361571
3294 0.4525157228246264 0.5 0 4.124615891330947
3295 0.4525157228246264 0.5 0 4.132575153748365
3296 0.4525157228246264 0.5 0 4.1404321487910085
3297 0.4525157228246264 0.5 0 4.148186014850829
3298 0.4525157228246264 0.5 0 4.155835901629036
3299 0.4525157228246264 0.5 0 4.163380970229338
3300 0.4525157228246264 0.4 0.0 4.1708203932499375
3301 0.4525157228246264 0.4 6.092309732590451e-05 4.178153354874265
3302 0.4525157228246264 0.4 0.0002436877497739687 4.185379050960446
3303 0.4525157228246264 0.4 0.0005482800391083842 4.192496689129475
3304 0.4525157228246264 0.4 0.0009746767694467807 4.19950548885212
3305 0.4525157228246264 0.4 0.0015228454690275229 4.20640468153451
3306 0.4525157228246264 0.4 0.002192744392681867 4.213193510602418
3307 0.4525157228246264 0.4 0.0029843225250129283 4.2198712315842375
3308 0.4525157228246264 0.4 0.003897519584281284 4.226437112192608
3309 0.4525157228246264 0.4 0.004932266026995258 4.232890432404733
3310 0.4525157228246264 0.4 0.006088483053207128 4.239230484541327
3311 0.4525157228246264 0.4 0.007366082612514014 4.245456573344228
3312 0.4525157228246264 0.4 0.008764967410762737 4.251568016052636
3313 0.4525157228246264 0.4 0.01028503091746007 4.257564142477991
3314 0.4525157228246264 0.4 0.011926157373884827 4.263444295077457
3315 0.4525157228246264 0.4 0.01368822180190339 4.269207829026042
3316 0.4525157228246264 0.4 0.0155710900134876 4.274854112287295
3317 0.4525157228246264 0.4 0.01757461862093308 4.280382525682633
3318 0.4525157228246264 0.4 0.019698655047779748 4.285792462959224
3319 0.4525157228246264 0.4 0.0219430375404297 4.291083330856482
3320 0.4525157228246264 0.4 0.02430759518046717 4.296254549171121
3321 0.4525157228246264 0.4 0.026792147897672793 4.301305550820778
3322 0.4525157228246264 0.4 0.02939650648373764 4.306235781906201
3323 0.4525157228246264 0.4 0.032120472606672834 4.311044701771994
3324 0.4525157228246264 0.4 0.03496383882591108 4.315731783065901
3325 0.4525157228246264 0.4 0.0379263886081068 4.320296511796643
3326 0.4525157228246264 0.4 0.041007896343623784 4.32473838739027
3327 0.4525157228246264 0.4 0.04420812736371769 4.329056922745071
3328 0.4525157228246264 0.4 0.04752683795840582 4.333251644284978
3329 0.4525157228246264 0.4 0.05096377539502779 4.337322092011503
3330 0.4525157228246264 0.4 0.05451867793749088 4.341267819554185
3331 0.4525157228246264 0.4 0.058191274866203284 4.345088394219532
3332 0.4525157228246264 0.4 0.061981286498689774 4.348783397038481
3333 0.4525157228246264 0.4 0.06588842421089129 4.3523524228123325
3334 0.4525157228246264 0.4 0.06991239045914331 4.35579508015719
3335 0.4525157228246264 0.4 0.07405287880283709 4.359110991546882
3336 0.4525157228246264 0.4 0.07830957392775435 4.3622997933543575
3337 0.4525157228246264 0.4 0.08268215167008108 4.365361135891564
3338 0.4525157228246264 0.4 0.08717027904109323 4.368294683447793
3339 0.4525157228246264 0.4 0.09177361425251487 4.371100114326497
3340 0.4525157228246264 0.4 0.09649180674254687 4.373777120880567
3341 0.4525157228246264 0.4 0.10132449720256408 4.376325409546066
3342 0.4525157228246264 0.4 0.10627131760447739 4.378744700874427
3343 0.4525157228246264 0.4 0.11133189122876086 4.3810347295630905
3344 0.4525157228246264 0.4 0.1165058326931403 4.3831952444846065
3345 0.4525157228246264 0.4 0.12179274798194123 4.385226008714166
3346 0.4525157228246264 0.4 0.12719223447609576 4.3871267995555865
3347 0.4525157228246264 0.4 0.1327038809838017 4.388897408565732
3348 0.4525157228246264 0.4 0.1383272677718388 4.390537641577374
3349 0.4525157228246264 0.4 0.14406196659753104 4.392047318720476
3350 0.4525157228246264 0.4 0.14990754074136012 4.393426274441929
3351 0.4525157228246264 0.4 0.155863545040223 4.394674357523696
3352 0.4525157228246264 0.4 0.16192952592133275 4.395791431099406
3353 0.4525157228246264 0.4 0.16810502143676037 4.39677737266935
3354 0.4525157228246264 0.4 0.1743895612986119 4.397632074113926
3355 0.4525157228246264 0.4 0.18078266691484562 4.398355441705489
3356 0.4525157228246264 0.4 0.18728385142571718 4.398947396118631
3357 0.4525157228246264 0.4 0.1938926197408556 4.3994078724388785
3358 0.4525157228246264 0.4 0.20060846857696682 4.3997368201698155
3359 0.4525157228246264 0.4 0.20743088649616084 4.399934203238615
3360 0.4525157228246264 0.4 0.21435935394489844 4.4
3361 0.4525157228246264 0.4 0.22139334329355942 4.399934203238615
3362 0.4525157228246264 0.4 0.22853231887662045 4.3997368201698155
3363 0.4525157228246264 0.4 0.2357757370334529 4.3994078724388785
3364 0.4525157228246264 0.4 0.24312304614971847 4.398947396118631
3365 0.4525157228246264 0.4 0.25057368669938357 4.398355441705489
3366 0.4525157228246264 0.4 0.2581270912873217 4.397632074113926
3367 0.4525157228246264 0.4 0.2657826846925314 4.39677737266935
3368 0.4525157228246264 0.4 0.2735398839119334 4.395791431099406
3369 0.4525157228246264 0.4 0.28139809820477524 4.394674357523696
3370 0.4525157228246264 0.4 0.28935672913761296 4.393426274441929
3371 0.4525157228246264 0.4 0.2974151706298894 4.392047318720476
3372 0.4525157228246264 0.4 0.30557280900008427 4.3905376415773745
3373 0.4525157228246264 0.4 0.31382902301245275 4.388897408565732
3374 0.4525157228246264 0.4 0.3221831839243313 4.3871267995555865
3375 0.4525157228246264 0.4 0.33063465553402394 4.385226008714166
